year,race_name,constructor_name,total_stops,mean_pit_stop,delta_pit_stop,race_points,season_points,championship_standing,target_top5
2023,Canadian Grand Prix,Aston Martin,4,23.877,-2.78,20.0,154.0,3.0,1
2023,Canadian Grand Prix,Ferrari,2,24.238,-2.419,22.0,122.0,4.0,1
2023,Canadian Grand Prix,Alpine F1 Team,4,24.933,-1.724,4.0,44.0,5.0,1
2023,Canadian Grand Prix,McLaren,4,24.424,-2.233,0.0,17.0,6.0,0
2023,Canadian Grand Prix,Alfa Romeo,3,25.236,-1.421,1.0,9.0,7.0,0
2023,Canadian Grand Prix,Haas F1 Team,4,24.626,-2.031,0.0,8.0,8.0,0
2023,Canadian Grand Prix,Williams,1,25.064,-1.593,6.0,7.0,9.0,0
2023,Canadian Grand Prix,AlphaTauri,4,24.979,-1.678,0.0,2.0,10.0,0
2023,Austrian Grand Prix,Red Bull,7,20.15,-1.603,56.0,377.0,1.0,1
2023,Austrian Grand Prix,Mercedes,6,21.34,-0.413,11.0,178.0,2.0,1
2023,Austrian Grand Prix,Aston Martin,7,20.833,-0.92,21.0,175.0,3.0,1
2023,Austrian Grand Prix,Ferrari,6,22.089,0.336,32.0,154.0,4.0,1
2023,Austrian Grand Prix,Alpine F1 Team,6,22.766,1.013,3.0,47.0,5.0,1
2023,Austrian Grand Prix,McLaren,7,21.924,0.171,12.0,29.0,6.0,0
2023,Austrian Grand Prix,Haas F1 Team,5,22.632,0.88,3.0,11.0,7.0,0
2023,Austrian Grand Prix,Alfa Romeo,6,22.44,0.688,0.0,9.0,8.0,0
2023,Austrian Grand Prix,Williams,6,21.343,-0.41,0.0,7.0,9.0,0
2023,Austrian Grand Prix,AlphaTauri,7,22.008,0.255,0.0,2.0,10.0,0
2023,British Grand Prix,Red Bull,2,28.558,-1.066,34.0,411.0,1.0,1
2023,British Grand Prix,Mercedes,2,29.312,-0.312,25.0,203.0,2.0,1
2023,British Grand Prix,Aston Martin,2,28.62,-1.004,6.0,181.0,3.0,1
2023,British Grand Prix,Ferrari,3,28.639,-0.985,3.0,157.0,4.0,1
2023,British Grand Prix,McLaren,2,28.546,-1.078,30.0,59.0,5.0,1
2023,British Grand Prix,Alpine F1 Team,1,28.458,-1.166,0.0,47.0,6.0,0
2023,British Grand Prix,Williams,2,29.24,-0.384,4.0,11.0,7.0,0
2023,British Grand Prix,Haas F1 Team,2,35.988,6.364,0.0,11.0,8.0,0
2023,British Grand Prix,Alfa Romeo,4,30.48,0.856,0.0,9.0,9.0,0
2023,British Grand Prix,AlphaTauri,4,28.403,-1.221,0.0,2.0,10.0,0
2023,Hungarian Grand Prix,Red Bull,4,21.457,-1.118,41.0,452.0,1.0,1
2023,Hungarian Grand Prix,Mercedes,4,21.816,-0.759,20.0,223.0,2.0,1
2023,Hungarian Grand Prix,Aston Martin,4,22.845,0.27,3.0,184.0,3.0,1
2023,Hungarian Grand Prix,Ferrari,4,23.327,0.752,10.0,167.0,4.0,1
2023,Hungarian Grand Prix,McLaren,4,21.543,-1.032,28.0,87.0,5.0,1
2023,Hungarian Grand Prix,Williams,4,22.509,-0.066,0.0,11.0,7.0,0
2023,Hungarian Grand Prix,Haas F1 Team,4,22.446,-0.129,0.0,11.0,8.0,0
2023,Hungarian Grand Prix,Alfa Romeo,4,24.355,1.78,0.0,9.0,9.0,0
2023,Hungarian Grand Prix,AlphaTauri,4,22.878,0.303,0.0,2.0,10.0,0
2023,Belgian Grand Prix,Red Bull,4,23.073,-0.617,51.0,503.0,1.0,1
2023,Belgian Grand Prix,Mercedes,4,23.276,-0.414,24.0,247.0,2.0,1
2023,Belgian Grand Prix,Aston Martin,3,24.093,0.403,12.0,196.0,3.0,1
2023,Belgian Grand Prix,Ferrari,3,23.225,-0.465,24.0,191.0,4.0,1
2023,Belgian Grand Prix,McLaren,2,24.378,0.688,16.0,103.0,5.0,1
2023,Belgian Grand Prix,Alpine F1 Team,3,24.029,0.339,10.0,57.0,6.0,0
2023,Belgian Grand Prix,Williams,6,23.793,0.103,0.0,11.0,7.0,0
2023,Belgian Grand Prix,Haas F1 Team,4,24.255,0.565,0.0,11.0,8.0,0
2023,Belgian Grand Prix,Alfa Romeo,4,23.91,0.22,0.0,9.0,9.0,0
2023,Belgian Grand Prix,AlphaTauri,4,22.87,-0.82,1.0,3.0,10.0,0
2023,Dutch Grand Prix,Red Bull,12,430.608,-6.766,37.0,540.0,1.0,1
2023,Dutch Grand Prix,Mercedes,12,425.408,-11.966,8.0,255.0,2.0,1
2023,Dutch Grand Prix,Aston Martin,12,423.958,-13.416,19.0,215.0,3.0,1
2023,Dutch Grand Prix,Ferrari,7,368.965,-68.409,10.0,201.0,4.0,1
2023,Dutch Grand Prix,McLaren,11,463.671,26.297,8.0,111.0,5.0,1
2023,Dutch Grand Prix,Alpine F1 Team,11,462.697,25.323,16.0,73.0,6.0,0
2023,Dutch Grand Prix,Williams,4,630.919,193.545,4.0,15.0,7.0,0
2023,Dutch Grand Prix,Haas F1 Team,11,457.114,19.74,0.0,11.0,8.0,0
2023,Dutch Grand Prix,Alfa Romeo,9,286.999,-150.375,0.0,9.0,9.0,0
2023,Dutch Grand Prix,AlphaTauri,12,423.404,-13.97,0.0,3.0,10.0,0
2023,Italian Grand Prix,Red Bull,2,24.024,-0.867,43.0,583.0,1.0,1
2023,Italian Grand Prix,Mercedes,2,24.235,-0.656,18.0,273.0,2.0,1
2023,Italian Grand Prix,Ferrari,2,24.557,-0.334,27.0,228.0,3.0,1
2023,Italian Grand Prix,Aston Martin,2,25.232,0.341,2.0,217.0,4.0,1
2023,Italian Grand Prix,McLaren,3,26.553,1.662,4.0,115.0,5.0,1
2023,Italian Grand Prix,Alpine F1 Team,3,25.437,0.546,0.0,73.0,6.0,0
2023,Italian Grand Prix,Williams,2,24.658,-0.233,6.0,21.0,7.0,0
2023,Italian Grand Prix,Haas F1 Team,4,24.962,0.071,0.0,11.0,8.0,0
2023,Italian Grand Prix,Alfa Romeo,3,25.004,0.113,1.0,10.0,9.0,0
2023,Italian Grand Prix,AlphaTauri,2,24.246,-0.645,0.0,3.0,10.0,0
2023,Singapore Grand Prix,Red Bull,2,29.338,-3.531,14.0,597.0,1.0,1
2023,Singapore Grand Prix,Mercedes,4,31.557,-1.312,16.0,289.0,2.0,1
2023,Singapore Grand Prix,Ferrari,2,31.194,-1.675,37.0,265.0,3.0,1
2023,Singapore Grand Prix,Aston Martin,2,41.689,8.82,0.0,217.0,4.0,1
2023,Singapore Grand Prix,McLaren,2,29.427,-3.442,24.0,139.0,5.0,1
2023,Singapore Grand Prix,Alpine F1 Team,2,30.778,-2.091,8.0,81.0,6.0,0
2023,Singapore Grand Prix,Williams,4,38.622,5.753,0.0,21.0,7.0,0
2023,Singapore Grand Prix,Haas F1 Team,3,33.35,0.481,1.0,12.0,8.0,0
2023,Singapore Grand Prix,Alfa Romeo,3,30.385,-2.484,0.0,10.0,9.0,0
2023,Singapore Grand Prix,AlphaTauri,1,32.348,-0.521,2.0,5.0,10.0,0
2023,Japanese Grand Prix,Red Bull,6,439.765,370.861,26.0,623.0,1.0,1
2023,Japanese Grand Prix,Mercedes,3,24.169,-44.735,16.0,305.0,2.0,1
2023,Japanese Grand Prix,Ferrari,4,23.143,-45.761,20.0,285.0,3.0,1
2023,Japanese Grand Prix,Aston Martin,3,23.94,-44.964,4.0,221.0,4.0,1
2023,Japanese Grand Prix,McLaren,4,23.59,-45.314,33.0,172.0,5.0,1
2023,Japanese Grand Prix,Alpine F1 Team,4,24.996,-43.908,3.0,84.0,6.0,0
2023,Japanese Grand Prix,Williams,5,42.815,-26.089,0.0,21.0,7.0,0
2023,Japanese Grand Prix,Haas F1 Team,5,23.638,-45.266,0.0,12.0,8.0,0
2023,Japanese Grand Prix,Alfa Romeo,5,39.712,-29.192,0.0,10.0,9.0,0
2023,Japanese Grand Prix,AlphaTauri,4,23.27,-45.634,0.0,5.0,10.0,0
2023,Qatar Grand Prix,Red Bull,6,30.047,0.739,34.0,657.0,1.0,1
2023,Qatar Grand Prix,Mercedes,4,31.183,1.875,21.0,326.0,2.0,1
2023,Qatar Grand Prix,Ferrari,3,27.871,-1.437,13.0,298.0,3.0,1
2023,Qatar Grand Prix,Aston Martin,6,28.606,-0.702,9.0,230.0,4.0,1
2023,Qatar Grand Prix,McLaren,6,27.942,-1.366,47.0,219.0,5.0,1
2023,Qatar Grand Prix,Alpine F1 Team,6,30.096,0.788,6.0,90.0,6.0,0
2023,Qatar Grand Prix,Williams,5,29.158,-0.15,2.0,23.0,7.0,0
2023,Qatar Grand Prix,Alfa Romeo,6,29.16,-0.148,6.0,16.0,8.0,0
2023,Qatar Grand Prix,Haas F1 Team,6,30.794,1.486,0.0,12.0,9.0,0
2023,Qatar Grand Prix,AlphaTauri,6,28.225,-1.083,0.0,5.0,10.0,0
2023,United States Grand Prix,Red Bull,4,24.181,-0.289,49.0,706.0,1.0,1
2023,United States Grand Prix,Mercedes,4,24.472,0.002,18.0,344.0,2.0,1
2023,United States Grand Prix,Ferrari,3,23.768,-0.702,24.0,322.0,3.0,1
2023,United States Grand Prix,McLaren,2,23.758,-0.712,23.0,242.0,4.0,1
2023,United States Grand Prix,Aston Martin,4,24.572,0.102,6.0,236.0,5.0,1
2023,United States Grand Prix,Alpine F1 Team,2,24.39,-0.08,10.0,100.0,6.0,0
2023,United States Grand Prix,Williams,4,24.864,0.394,3.0,26.0,7.0,0
2023,United States Grand Prix,Alfa Romeo,4,25.039,0.569,0.0,16.0,8.0,0
2023,United States Grand Prix,Haas F1 Team,4,25.173,0.703,0.0,12.0,9.0,0
2023,United States Grand Prix,AlphaTauri,5,24.485,0.015,5.0,10.0,10.0,0
2023,Mexico City Grand Prix,Red Bull,3,417.978,-172.511,25.0,731.0,1.0,1
2023,Mexico City Grand Prix,Mercedes,4,618.907,28.418,27.0,371.0,2.0,1
2023,Mexico City Grand Prix,Ferrari,4,617.565,27.076,27.0,349.0,3.0,1
2023,Mexico City Grand Prix,McLaren,5,503.031,-87.458,14.0,256.0,4.0,1
2023,Mexico City Grand Prix,Aston Martin,4,626.237,35.748,0.0,236.0,5.0,1
2023,Mexico City Grand Prix,Alpine F1 Team,3,824.874,234.385,1.0,101.0,6.0,0
2023,Mexico City Grand Prix,Williams,4,625.831,35.342,2.0,28.0,7.0,0
2023,Mexico City Grand Prix,AlphaTauri,4,621.93,31.441,6.0,16.0,8.0,0
2023,Mexico City Grand Prix,Alfa Romeo,4,626.336,35.847,0.0,16.0,9.0,0
2023,Mexico City Grand Prix,Haas F1 Team,3,422.204,-168.285,0.0,12.0,10.0,0
2023,São Paulo Grand Prix,Red Bull,8,368.346,-15.043,51.0,782.0,1.0,1
2023,São Paulo Grand Prix,Mercedes,8,368.958,-14.431,11.0,382.0,2.0,1
2023,São Paulo Grand Prix,Ferrari,4,370.999,-12.39,13.0,362.0,3.0,1
2023,São Paulo Grand Prix,McLaren,8,392.605,9.216,26.0,282.0,4.0,1
2023,São Paulo Grand Prix,Aston Martin,8,369.002,-14.387,25.0,261.0,5.0,1
2023,São Paulo Grand Prix,Alpine F1 Team,9,332.787,-50.603,7.0,108.0,6.0,0
2023,São Paulo Grand Prix,Williams,4,374.296,-9.094,0.0,28.0,7.0,0
2023,São Paulo Grand Prix,AlphaTauri,8,392.989,9.599,5.0,21.0,8.0,0
2023,São Paulo Grand Prix,Alfa Romeo,6,488.02,104.63,0.0,16.0,9.0,0
2023,São Paulo Grand Prix,Haas F1 Team,4,375.893,-7.497,0.0,12.0,10.0,0
2023,Las Vegas Grand Prix,Red Bull,4,25.794,2.452,40.0,822.0,1.0,1
2023,Las Vegas Grand Prix,Mercedes,4,22.691,-0.651,10.0,392.0,2.0,1
2023,Las Vegas Grand Prix,Ferrari,3,22.15,-1.192,26.0,388.0,3.0,1
2023,Las Vegas Grand Prix,McLaren,2,21.902,-1.44,2.0,284.0,4.0,1
2023,Las Vegas Grand Prix,Aston Martin,4,24.328,0.986,12.0,273.0,5.0,1
2023,Las Vegas Grand Prix,Alpine F1 Team,2,22.013,-1.329,12.0,120.0,6.0,0
2023,Las Vegas Grand Prix,Williams,2,21.304,-2.038,0.0,28.0,7.0,0
2023,Las Vegas Grand Prix,AlphaTauri,3,21.252,-2.09,0.0,21.0,8.0,0
2023,Las Vegas Grand Prix,Alfa Romeo,3,29.215,5.873,0.0,16.0,9.0,0
2023,Las Vegas Grand Prix,Haas F1 Team,4,22.772,-0.57,0.0,12.0,10.0,0
2023,Abu Dhabi Grand Prix,Red Bull,4,21.414,-0.622,38.0,860.0,1.0,1
2023,Abu Dhabi Grand Prix,Mercedes,4,21.994,-0.042,17.0,409.0,2.0,1
2023,Abu Dhabi Grand Prix,Ferrari,4,21.49,-0.546,18.0,406.0,3.0,1
2023,Abu Dhabi Grand Prix,McLaren,4,22.086,0.05,18.0,302.0,4.0,1
2023,Abu Dhabi Grand Prix,Aston Martin,4,21.959,-0.077,7.0,280.0,5.0,1
2023,Abu Dhabi Grand Prix,Alpine F1 Team,3,22.91,0.874,0.0,120.0,6.0,0
2023,Abu Dhabi Grand Prix,Williams,4,22.023,-0.013,0.0,28.0,7.0,0
2023,Abu Dhabi Grand Prix,AlphaTauri,3,21.639,-0.397,4.0,25.0,8.0,0
2023,Abu Dhabi Grand Prix,Alfa Romeo,3,22.626,0.59,0.0,16.0,9.0,0
2023,Abu Dhabi Grand Prix,Haas F1 Team,4,22.217,0.181,0.0,12.0,10.0,0
2024,Bahrain Grand Prix,Red Bull,4,24.588,-2.032,44.0,44.0,1.0,1
2024,Bahrain Grand Prix,Ferrari,4,24.136,-2.484,27.0,27.0,2.0,1
2024,Bahrain Grand Prix,Mercedes,4,24.706,-1.914,16.0,16.0,3.0,1
2024,Bahrain Grand Prix,McLaren,4,24.803,-1.817,12.0,12.0,4.0,1
2024,Bahrain Grand Prix,Aston Martin,4,24.714,-1.906,3.0,3.0,5.0,1
2024,Bahrain Grand Prix,Sauber,4,37.874,11.254,0.0,0.0,6.0,0
2024,Bahrain Grand Prix,Haas F1 Team,5,27.231,0.611,0.0,0.0,7.0,0
2024,Bahrain Grand Prix,RB F1 Team,4,24.723,-1.897,0.0,0.0,8.0,0
2024,Bahrain Grand Prix,Williams,5,27.087,0.467,0.0,0.0,9.0,0
2024,Bahrain Grand Prix,Alpine F1 Team,5,26.341,-0.279,0.0,0.0,10.0,0
2024,Saudi Arabian Grand Prix,Red Bull,2,21.402,-3.464,43.0,87.0,1.0,1
2024,Saudi Arabian Grand Prix,Ferrari,2,22.938,-1.928,22.0,49.0,2.0,1
2024,Saudi Arabian Grand Prix,McLaren,2,21.819,-3.047,16.0,28.0,3.0,1
2024,Saudi Arabian Grand Prix,Mercedes,2,20.592,-4.274,10.0,26.0,4.0,1
2024,Saudi Arabian Grand Prix,Aston Martin,1,22.129,-2.737,10.0,13.0,5.0,1
2024,Saudi Arabian Grand Prix,Haas F1 Team,2,21.248,-3.618,1.0,1.0,6.0,0
2024,Saudi Arabian Grand Prix,Williams,2,22.684,-2.182,0.0,0.0,7.0,0
2024,Saudi Arabian Grand Prix,Sauber,3,30.819,5.953,0.0,0.0,8.0,0
2024,Saudi Arabian Grand Prix,RB F1 Team,2,42.529,17.663,0.0,0.0,9.0,0
2024,Saudi Arabian Grand Prix,Alpine F1 Team,1,22.502,-2.364,0.0,0.0,10.0,0
2024,Australian Grand Prix,Red Bull,2,17.667,-1.77,10.0,97.0,1.0,1
2024,Australian Grand Prix,Ferrari,4,17.514,-1.923,44.0,93.0,2.0,1
2024,Australian Grand Prix,McLaren,4,17.884,-1.553,27.0,55.0,3.0,1
2024,Australian Grand Prix,Mercedes,3,17.869,-1.568,0.0,26.0,4.0,1
2024,Australian Grand Prix,Aston Martin,4,18.008,-1.429,12.0,25.0,5.0,1
2024,Australian Grand Prix,RB F1 Team,4,18.018,-1.419,6.0,6.0,6.0,0
2024,Australian Grand Prix,Haas F1 Team,4,18.229,-1.208,3.0,4.0,7.0,0
2024,Australian Grand Prix,Williams,2,17.75,-1.687,0.0,0.0,8.0,0
2024,Australian Grand Prix,Sauber,4,30.451,11.014,0.0,0.0,9.0,0
2024,Australian Grand Prix,Alpine F1 Team,5,20.984,1.547,0.0,0.0,10.0,0
2024,Japanese Grand Prix,Red Bull,6,540.937,-2.723,44.0,141.0,1.0,1
2024,Japanese Grand Prix,Ferrari,5,646.688,103.028,27.0,120.0,2.0,1
2024,Japanese Grand Prix,McLaren,6,542.145,-1.515,14.0,69.0,3.0,1
2024,Japanese Grand Prix,Mercedes,6,542.632,-1.028,8.0,34.0,4.0,1
2024,Japanese Grand Prix,Aston Martin,7,468.928,-74.732,8.0,33.0,5.0,1
2024,Japanese Grand Prix,RB F1 Team,3,543.799,0.139,1.0,7.0,6.0,0
2024,Japanese Grand Prix,Haas F1 Team,5,647.866,104.206,0.0,4.0,7.0,0
2024,Japanese Grand Prix,Williams,4,414.576,-129.084,0.0,0.0,8.0,0
2024,Japanese Grand Prix,Sauber,6,544.464,0.804,0.0,0.0,9.0,0
2024,Japanese Grand Prix,Alpine F1 Team,6,544.568,0.908,0.0,0.0,10.0,0
2024,Chinese Grand Prix,Red Bull,4,22.281,-2.176,54.0,195.0,1.0,1
2024,Chinese Grand Prix,Ferrari,2,22.495,-1.962,31.0,151.0,2.0,1
2024,Chinese Grand Prix,McLaren,3,22.365,-2.092,27.0,96.0,3.0,1
2024,Chinese Grand Prix,Mercedes,4,22.575,-1.882,18.0,52.0,4.0,1
2024,Chinese Grand Prix,Aston Martin,7,34.814,10.357,7.0,40.0,5.0,1
2024,Chinese Grand Prix,RB F1 Team,3,22.715,-1.742,0.0,7.0,6.0,0
2024,Chinese Grand Prix,Haas F1 Team,4,23.76,-0.697,1.0,5.0,7.0,0
2024,Chinese Grand Prix,Williams,4,23.196,-1.261,0.0,0.0,8.0,0
2024,Chinese Grand Prix,Alpine F1 Team,5,26.58,2.123,0.0,0.0,9.0,0
2024,Chinese Grand Prix,Sauber,4,23.793,-0.664,0.0,0.0,10.0,0
2024,Miami Grand Prix,Red Bull,3,22.093,-1.011,44.0,239.0,1.0,1
2024,Miami Grand Prix,Ferrari,2,22.315,-0.789,36.0,187.0,2.0,1
2024,Miami Grand Prix,McLaren,3,24.889,1.785,28.0,124.0,3.0,1
2024,Miami Grand Prix,Mercedes,2,22.454,-0.65,12.0,64.0,4.0,1
2024,Miami Grand Prix,Aston Martin,3,22.681,-0.423,2.0,42.0,5.0,1
2024,Miami Grand Prix,RB F1 Team,2,22.346,-0.758,12.0,19.0,6.0,0
2024,Miami Grand Prix,Haas F1 Team,5,25.853,2.749,2.0,7.0,7.0,0
2024,Miami Grand Prix,Alpine F1 Team,2,22.565,-0.539,1.0,1.0,8.0,0
2024,Miami Grand Prix,Williams,3,22.669,-0.435,0.0,0.0,9.0,0
2024,Miami Grand Prix,Sauber,3,23.171,0.067,0.0,0.0,10.0,0
2024,Emilia Romagna Grand Prix,Red Bull,2,30.042,-0.371,29.0,268.0,1.0,1
2024,Emilia Romagna Grand Prix,Ferrari,2,30.328,-0.085,25.0,212.0,2.0,1
2024,Emilia Romagna Grand Prix,McLaren,2,29.863,-0.55,30.0,154.0,3.0,1
2024,Emilia Romagna Grand Prix,Mercedes,3,29.605,-0.808,15.0,79.0,4.0,1
2024,Emilia Romagna Grand Prix,Aston Martin,4,30.438,0.025,2.0,44.0,5.0,1
2024,Emilia Romagna Grand Prix,RB F1 Team,2,29.848,-0.565,1.0,20.0,6.0,0
2024,Emilia Romagna Grand Prix,Haas F1 Team,2,30.526,0.113,0.0,7.0,7.0,0
2024,Emilia Romagna Grand Prix,Alpine F1 Team,3,30.465,0.052,0.0,1.0,8.0,0
2024,Emilia Romagna Grand Prix,Williams,5,32.772,2.359,0.0,0.0,9.0,0
2024,Emilia Romagna Grand Prix,Sauber,2,30.242,-0.171,0.0,0.0,10.0,0
2024,Monaco Grand Prix,Red Bull,2,1198.242,-609.354,8.0,276.0,1.0,1
2024,Monaco Grand Prix,Ferrari,2,2342.549,534.953,40.0,252.0,2.0,1
2024,Monaco Grand Prix,McLaren,2,2361.592,553.996,30.0,184.0,3.0,1
2024,Monaco Grand Prix,Mercedes,3,1589.655,-217.941,17.0,96.0,4.0,1
2024,Monaco Grand Prix,Aston Martin,4,1206.35,-601.246,0.0,44.0,5.0,1
2024,Monaco Grand Prix,RB F1 Team,2,2381.694,574.098,4.0,24.0,6.0,0
2024,Monaco Grand Prix,Williams,3,1599.125,-208.471,2.0,2.0,8.0,0
2024,Monaco Grand Prix,Alpine F1 Team,1,2381.893,574.297,1.0,2.0,9.0,0
2024,Monaco Grand Prix,Sauber,4,1207.268,-600.328,0.0,0.0,10.0,0
2024,Canadian Grand Prix,Red Bull,4,26.684,-0.184,25.0,301.0,1.0,1
2024,Canadian Grand Prix,Ferrari,5,29.519,2.651,0.0,252.0,2.0,1
2024,Canadian Grand Prix,McLaren,4,23.715,-3.153,28.0,212.0,3.0,1
2024,Canadian Grand Prix,Mercedes,6,25.74,-1.128,28.0,124.0,4.0,1
2024,Canadian Grand Prix,Aston Martin,4,24.861,-2.007,14.0,58.0,5.0,1
2024,Canadian Grand Prix,RB F1 Team,3,26.576,-0.292,4.0,28.0,6.0,0
2024,Canadian Grand Prix,Haas F1 Team,7,26.085,-0.783,0.0,7.0,7.0,0
2024,Canadian Grand Prix,Alpine F1 Team,3,24.605,-2.263,3.0,5.0,8.0,0
2024,Canadian Grand Prix,Williams,2,24.778,-2.09,0.0,2.0,9.0,0
2024,Canadian Grand Prix,Sauber,4,36.116,9.248,0.0,0.0,10.0,0
2024,Spanish Grand Prix,Red Bull,5,21.8,-0.849,29.0,330.0,1.0,1
2024,Spanish Grand Prix,Ferrari,4,22.082,-0.567,18.0,270.0,2.0,1
2024,Spanish Grand Prix,McLaren,4,22.223,-0.426,25.0,237.0,3.0,1
2024,Spanish Grand Prix,Mercedes,4,22.792,0.143,27.0,151.0,4.0,1
2024,Spanish Grand Prix,Aston Martin,4,22.447,-0.202,0.0,58.0,5.0,1
2024,Spanish Grand Prix,RB F1 Team,5,22.237,-0.412,0.0,28.0,6.0,0
2024,Spanish Grand Prix,Alpine F1 Team,4,22.885,0.236,3.0,8.0,7.0,0
2024,Spanish Grand Prix,Haas F1 Team,4,24.392,1.743,0.0,7.0,8.0,0
2024,Spanish Grand Prix,Williams,4,22.512,-0.137,0.0,2.0,9.0,0
2024,Spanish Grand Prix,Sauber,4,23.121,0.472,0.0,0.0,10.0,0
2024,Austrian Grand Prix,Red Bull,5,23.852,1.16,25.0,355.0,1.0,1
2024,Austrian Grand Prix,Ferrari,6,23.21,0.518,21.0,291.0,2.0,1
2024,Austrian Grand Prix,McLaren,4,21.195,-1.497,31.0,268.0,3.0,1
2024,Austrian Grand Prix,Mercedes,4,22.936,0.244,45.0,196.0,4.0,1
2024,Austrian Grand Prix,Aston Martin,5,24.124,1.432,0.0,58.0,5.0,1
2024,Austrian Grand Prix,RB F1 Team,4,21.822,-0.87,2.0,30.0,6.0,0
2024,Austrian Grand Prix,Haas F1 Team,4,21.88,-0.812,12.0,19.0,7.0,0
2024,Austrian Grand Prix,Alpine F1 Team,4,21.749,-0.943,1.0,9.0,8.0,0
2024,Austrian Grand Prix,Williams,5,23.977,1.285,0.0,2.0,9.0,0
2024,Austrian Grand Prix,Sauber,4,22.175,-0.517,0.0,0.0,10.0,0
2024,British Grand Prix,Red Bull,6,29.386,-0.419,18.0,373.0,1.0,1
2024,British Grand Prix,Ferrari,6,28.98,-0.825,11.0,302.0,2.0,1
2024,British Grand Prix,McLaren,4,29.447,-0.358,27.0,295.0,3.0,1
2024,British Grand Prix,Mercedes,3,30.337,0.532,25.0,221.0,4.0,1
2024,British Grand Prix,Aston Martin,4,29.38,-0.425,10.0,68.0,5.0,1
2024,British Grand Prix,RB F1 Team,4,29.602,-0.203,1.0,31.0,6.0,0
2024,British Grand Prix,Haas F1 Team,4,29.967,0.162,8.0,27.0,7.0,0
2024,British Grand Prix,Alpine F1 Team,4,28.786,-1.019,0.0,9.0,8.0,0
2024,British Grand Prix,Williams,4,31.599,1.794,2.0,4.0,9.0,0
2024,British Grand Prix,Sauber,6,30.563,0.758,0.0,0.0,10.0,0
2024,Hungarian Grand Prix,Red Bull,4,21.474,-0.329,16.0,389.0,1.0,1
2024,Hungarian Grand Prix,McLaren,4,21.644,-0.159,43.0,338.0,2.0,1
2024,Hungarian Grand Prix,Ferrari,4,21.678,-0.125,20.0,322.0,3.0,1
2024,Hungarian Grand Prix,Mercedes,4,21.478,-0.325,20.0,241.0,4.0,1
2024,Hungarian Grand Prix,Aston Martin,4,22.464,0.661,1.0,69.0,5.0,1
2024,Hungarian Grand Prix,RB F1 Team,3,21.31,-0.493,2.0,33.0,6.0,0
2024,Hungarian Grand Prix,Haas F1 Team,4,22.29,0.487,0.0,27.0,7.0,0
2024,Hungarian Grand Prix,Alpine F1 Team,4,21.502,-0.301,0.0,9.0,8.0,0
2024,Hungarian Grand Prix,Williams,5,22.113,0.31,0.0,4.0,9.0,0
2024,Hungarian Grand Prix,Sauber,4,22.076,0.273,0.0,0.0,10.0,0
2024,Belgian Grand Prix,Red Bull,5,22.826,-0.254,19.0,408.0,1.0,1
2024,Belgian Grand Prix,McLaren,4,23.01,-0.07,28.0,366.0,2.0,1
2024,Belgian Grand Prix,Ferrari,4,23.11,0.03,23.0,345.0,3.0,1
2024,Belgian Grand Prix,Mercedes,3,22.859,-0.221,25.0,266.0,4.0,1
2024,Belgian Grand Prix,Aston Martin,2,23.042,-0.038,4.0,73.0,5.0,1
2024,Belgian Grand Prix,RB F1 Team,3,22.808,-0.272,1.0,34.0,6.0,0
2024,Belgian Grand Prix,Haas F1 Team,3,23.483,0.403,0.0,27.0,7.0,0
2024,Belgian Grand Prix,Alpine F1 Team,4,23.164,0.084,2.0,11.0,8.0,0
2024,Belgian Grand Prix,Williams,4,23.446,0.366,0.0,4.0,9.0,0
2024,Belgian Grand Prix,Sauber,2,23.048,-0.032,0.0,0.0,10.0,0
2024,Dutch Grand Prix,Red Bull,2,21.86,0.477,26.0,434.0,1.0,1
2024,Dutch Grand Prix,McLaren,2,21.252,-0.131,38.0,404.0,2.0,1
2024,Dutch Grand Prix,Ferrari,2,20.84,-0.543,25.0,370.0,3.0,1
2024,Dutch Grand Prix,Mercedes,4,21.3,-0.082,10.0,276.0,4.0,1
2024,Dutch Grand Prix,Aston Martin,2,21.367,-0.015,1.0,74.0,5.0,1
2024,Dutch Grand Prix,RB F1 Team,3,21.024,-0.358,0.0,34.0,6.0,0
2024,Dutch Grand Prix,Haas F1 Team,2,21.511,0.128,0.0,27.0,7.0,0
2024,Dutch Grand Prix,Alpine F1 Team,2,21.83,0.447,2.0,13.0,8.0,0
2024,Dutch Grand Prix,Williams,3,21.435,0.052,0.0,4.0,9.0,0
2024,Dutch Grand Prix,Sauber,4,21.406,0.023,0.0,0.0,10.0,0
2024,Italian Grand Prix,Red Bull,4,25.276,-1.199,12.0,446.0,1.0,1
2024,Italian Grand Prix,McLaren,4,24.376,-2.099,34.0,438.0,2.0,1
2024,Italian Grand Prix,Ferrari,2,24.432,-2.043,37.0,407.0,3.0,1
2024,Italian Grand Prix,Mercedes,4,26.904,0.429,16.0,292.0,4.0,1
2024,Italian Grand Prix,Aston Martin,5,24.765,-1.71,0.0,74.0,5.0,1
2024,Italian Grand Prix,RB F1 Team,1,30.317,3.842,0.0,34.0,6.0,0
2024,Italian Grand Prix,Haas F1 Team,3,33.708,7.233,1.0,28.0,7.0,0
2024,Italian Grand Prix,Alpine F1 Team,3,24.228,-2.247,0.0,13.0,8.0,0
2024,Italian Grand Prix,Williams,2,24.974,-1.501,2.0,6.0,9.0,0
